"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2102","2019-01-30 00:00:00","2610.525675961065","45702228674.826164","3721186828.202613","0.09","-5.28","increase"
"2103","2019-01-31 00:00:00","2636.476457394832","46170686337.73445","3792304735.703527","0.99","-3.01","increase"
"2104","2019-02-01 00:00:00","2618.205777721328","45850805041.18921","3303343764.4580946","-0.69","-3.73","decrease"
"2105","2019-02-02 00:00:00","2647.736595274373","46373918362.12641","2877959936.7851005","1.13","-2.00","increase"
"2106","2019-02-03 00:00:00","2664.6200002252003","46673649130.38462","2529989894.1403766","0.64","-1.27","increase"
"2107","2019-02-04 00:00:00","2641.2452064113127","46281053153.42982","1816831380.9245377","-0.88","-1.82","decrease"
"2108","2019-02-05 00:00:00","2657.4033638157657","46584022541.27832","3417578862.9324656","0.61","1.88","increase"
"2109","2019-02-06 00:00:00","2678.7274616530967","46946872316.614685","2820683632.96647","0.80","2.61","increase"
"2110","2019-02-07 00:00:00","2633.1103766642077","46141275455.04035","3255759863.0445213","-1.70","-0.13","decrease"
"2111","2019-02-08 00:00:00","2621.1024840697423","45936590277.49898","2546393018.532953","-0.46","0.11","decrease"
"2112","2019-02-09 00:00:00","2831.537352008704","49630371223.25118","4862957728.236396","8.03","6.94","increase"
"2113","2019-02-10 00:00:00","2833.292928659848","49664814720.33856","3772841457.6263347","0.06","6.33","increase"
"2114","2019-02-11 00:00:00","2841.28389947201","49811542491.00862","3927593766.2538195","0.28","7.57","increase"
"2115","2019-02-12 00:00:00","2823.146719743234","49498383357.1452","4233830455.055062","-0.64","6.24","decrease"
"2116","2019-02-13 00:00:00","2818.961169852185","49408926218.78456","4291864097.759199","-0.15","5.24","decrease"
"2117","2019-02-14 00:00:00","2808.7295301869767","49231894612.87393","4384664145.762201","-0.36","6.67","decrease"
"2118","2019-02-15 00:00:00","2804.617146134357","49220047911.888016","9353505761.310184","-0.15","7.00","decrease"
"2119","2019-02-16 00:00:00","2793.1493731393157","48991873522.65608","3495183632.273701","-0.41","-1.36","decrease"
"2120","2019-02-17 00:00:00","2810.406604455639","49299871614.70037","3118657857.392204","0.62","-0.81","increase"
"2121","2019-02-18 00:00:00","2840.2649428961463","49891692617.01351","3832447332.8020387","1.06","-0.04","increase"
