"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"113","2015-11-28 00:00:00","0.6102335193839253","45809992.309078716","309350.9844102171","5.08","-4.77","increase"
"114","2015-11-29 00:00:00","0.579742730833842","43535551.37358869","290580.7294370182","-5.00","-8.73","decrease"
"115","2015-11-30 00:00:00","0.5800219190543138","43571214.6581545","514803.787915942","0.05","-7.19","stay the same"
"116","2015-12-01 00:00:00","0.5802510345487574","43603169.98028364","426472.5205736424","0.04","-2.67","stay the same"
"117","2015-12-02 00:00:00","0.5503940416720381","41373040.30535106","330614.8173552017","-5.15","-4.05","decrease"
"118","2015-12-03 00:00:00","0.5447475430867325","40962680.996900156","357773.91241000063","-1.03","-8.18","decrease"
"119","2015-12-04 00:00:00","0.5550589007214827","41751841.34525433","160105.57826424687","1.89","-4.42","increase"
"120","2015-12-05 00:00:00","0.5721271534179686","43050193.96701545","149608.44841617436","3.08","-6.24","increase"
"121","2015-12-06 00:00:00","0.5529629988309942","41621776.5201734","284550.8888759699","-3.35","-4.62","decrease"
"122","2015-12-07 00:00:00","0.5319328773676626","40051875.362740606","328597.63568279456","-3.80","-8.29","decrease"
"123","2015-12-08 00:00:00","0.5454247549235299","41081308.000003256","290390.55167498946","2.54","-6.00","increase"
"124","2015-12-09 00:00:00","0.5215711587872947","39298230.11788107","413084.4118955047","-4.37","-5.24","decrease"
"125","2015-12-10 00:00:00","0.5590179550421257","42133731.10912096","247068.4783323664","7.18","2.62","increase"
"126","2015-12-11 00:00:00","0.6030278631976264","45466494.816650756","503766.95182642934","7.87","8.64","increase"
"127","2015-12-12 00:00:00","0.6385207738463959","48155918.21809719","910704.6376029357","5.89","11.60","increase"
"128","2015-12-13 00:00:00","0.6293752815402047","47485386.313645646","183405.25424797885","-1.43","13.82","decrease"
"129","2015-12-14 00:00:00","0.6562119257953613","49526558.28456214","370938.79212037683","4.26","23.36","increase"
"130","2015-12-15 00:00:00","0.6763991215698189","51067271.269641325","381188.29780733737","3.08","24.01","increase"
"131","2015-12-16 00:00:00","0.6594345828337632","49802725.287322864","138244.78807476538","-2.51","26.43","decrease"
"132","2015-12-17 00:00:00","0.6307016828284434","47649064.339494094","430055.7933819373","-4.36","12.82","decrease"
"133","2015-12-18 00:00:00","0.6185216811459526","46744395.66177146","200002.67929001802","-1.93","2.57","decrease"
"134","2015-12-19 00:00:00","0.6106391779554207","46163772.27816965","223754.25442733115","-1.27","-4.37","decrease"
"135","2015-12-20 00:00:00","0.6059663438271728","45825407.90618781","313632.6786920788","-0.77","-3.72","stay the same"
"136","2015-12-21 00:00:00","0.6024402836741111","45574083.336899705","365335.28244640934","-0.58","-8.19","stay the same"
"137","2015-12-22 00:00:00","0.5930092592922169","44875646.57679961","315844.0383982859","-1.57","-12.33","decrease"
"138","2015-12-23 00:00:00","0.5834151937453141","44164328.88827843","224376.2289421284","-1.62","-11.53","decrease"
"139","2015-12-24 00:00:00","0.5778513233790791","43757655.66781977","236873.09130186355","-0.95","-8.38","decrease"
"140","2015-12-25 00:00:00","0.5856513307527288","44363562.682097115","113811.01184040098","1.35","-5.31","increase"
"141","2015-12-26 00:00:00","0.5737457894216418","43475670.386564374","285268.16488075687","-2.03","-6.04","decrease"
"142","2015-12-27 00:00:00","0.5763321280756394","43686548.7586009","139738.46449576606","0.45","-4.89","stay the same"
"143","2015-12-28 00:00:00","0.5659464355231285","42913474.22810198","153616.51398355814","-1.80","-6.06","decrease"
"144","2015-12-29 00:00:00","0.5866098181197993","44494917.84981217","142621.09310748844","3.65","-1.08","increase"
"145","2015-12-30 00:00:00","0.6076589402494265","46106811.78432242","394427.70158974844","3.59","4.16","increase"
"146","2015-12-31 00:00:00","0.635818576165174","48258989.16843224","454080.73420932965","4.63","10.03","increase"
"147","2016-01-01 00:00:00","0.6410848870111954","48675049.59630524","136867.71759171836","0.83","9.47","increase"
"148","2016-01-02 00:00:00","0.6355721266321064","48272669.08734096","171324.1090847725","-0.86","10.78","decrease"
"149","2016-01-03 00:00:00","0.6599058326633828","50137579.66050759","273381.81438008195","3.83","14.50","increase"
